ID compra,ID cliente,Programa de cashback,Edad,Sexo biológico,Evaluación de la compra
3182,1037,Sí,34,Masculino,9
3179,5428,Sí,35,Femenino,9
3183,2894,No,45,Femenino,10
3185,6183,Sí,35,Masculino,10
3189,2606,Sí,26,Masculino,7
3195,8592,Sí,39,Femenino,10
3193,5413,Sí,34,Masculino,9
3192,8871,Sí,35,Masculino,9
3194,7917,No,34,Femenino,10
3191,4217,Sí,29,Femenino,10
3190,6926,No,46,Masculino,10
3187,8618,Sí,36,Masculino,10
3188,5795,No,42,Masculino,10
3206,5209,No,41,Masculino,9
3202,6263,No,44,Masculino,10
3204,6010,Sí,35,Masculino,10
3201,7556,No,52,Masculino,10
3203,4890,Sí,39,Femenino,9
3207,6506,Sí,39,Femenino,3
3205,5506,Sí,31,Femenino,10
3198,3186,Sí,24,Masculino,10
3196,8691,Sí,35,Femenino,10
3197,6921,Sí,33,Masculino,10
3199,8670,No,40,Femenino,10
3200,3868,Sí,29,Femenino,10
3209,6247,No,28,Masculino,9
3212,5690,No,58,Femenino,9
3217,1028,No,42,Femenino,9
3211,9359,No,30,Masculino,10
3213,7487,No,60,Femenino,9
3218,1919,No,27,Masculino,3
3216,3558,No,26,Femenino,9
3210,5609,No,31,Femenino,9
3214,7783,No,61,Femenino,9
3215,5206,Sí,18,Femenino,9
3219,1501,No,43,Masculino,4
3208,5091,No,41,Femenino,9
3224,9800,Sí,25,Masculino,9
3220,4364,No,48,Femenino,9
3230,4068,No,53,Femenino,9
3228,6439,No,59,Femenino,10
3231,6215,No,56,Masculino,9
3226,4745,No,24,Femenino,6
3223,6485,No,48,Femenino,9
3227,6225,No,45,Femenino,10
3225,6856,No,46,Femenino,9
3221,3051,No,26,Masculino,10
3229,6346,Sí,35,Femenino,10
3222,4635,No,30,Masculino,9
3234,8087,Sí,19,Masculino,9
3236,6936,No,45,Femenino,10
3238,5518,No,51,Masculino,10
3237,9966,Sí,40,Masculino,9
3240,2101,No,43,Femenino,9
3232,2217,No,45,Femenino,10
3235,8285,No,53,Masculino,10
3239,2404,No,47,Femenino,9
3233,7417,No,42,Femenino,10
3252,3810,No,58,Masculino,9
3241,2304,Sí,40,Masculino,10
3242,8276,No,29,Masculino,10
3247,5142,No,44,Masculino,10
3251,3761,No,49,Masculino,9
3246,5174,No,37,Masculino,9
3245,1636,Sí,32,Femenino,9
3248,5206,Sí,18,Femenino,6
3244,5034,No,35,Femenino,10
3250,2322,Sí,38,Femenino,10
3243,7283,Sí,39,Masculino,9
3249,6396,No,35,Femenino,10
3261,6347,No,42,Masculino,9
3258,6192,No,36,Masculino,10
3257,7912,No,42,Femenino,9
3262,5841,No,27,Femenino,9
3259,7711,Sí,39,Femenino,9
3264,9789,No,39,Femenino,9
3253,4112,No,28,Femenino,10
3256,6635,No,34,Masculino,0
3263,3545,No,46,Masculino,9
3255,1872,Sí,29,Femenino,9
3254,9733,Sí,38,Masculino,10
3260,8193,No,45,Femenino,9
3265,1930,Sí,20,Masculino,5
3266,8649,No,50,Femenino,4
3270,9260,Sí,35,Femenino,9
3271,7450,Sí,32,Femenino,9
3272,2086,No,46,Femenino,0
3273,7475,Sí,32,Femenino,9
3275,8833,Sí,30,Masculino,10
3269,7454,No,36,Masculino,10
3274,2152,No,31,Masculino,9
3268,5023,No,18,Masculino,9
3267,9363,No,43,Femenino,9
3276,1700,Sí,34,Femenino,10
3281,6553,No,42,Masculino,7
3277,6709,Sí,40,Masculino,10
3283,5510,No,44,Masculino,10
3285,8004,No,41,Femenino,10
3279,8382,No,60,Masculino,9
3287,6732,Sí,33,Femenino,10
3282,4272,No,45,Femenino,10
3286,5267,No,49,Masculino,9
3280,2066,Sí,26,Femenino,9
3284,9072,No,58,Femenino,9
3278,2408,Sí,21,Femenino,10
3289,6544,Sí,38,Femenino,10
3291,1716,No,44,Femenino,9
3296,3378,Sí,37,Femenino,10
3288,2803,No,43,Femenino,10
3295,1566,No,42,Femenino,9
3292,5233,No,49,Femenino,10
3297,9141,Sí,34,Femenino,10
3294,6818,No,44,Femenino,9
3290,4125,No,48,Masculino,9
3293,6456,No,47,Masculino,9
3304,1303,No,43,Femenino,9
3298,9241,No,55,Masculino,5
3308,6039,Sí,35,Femenino,9
3300,9192,No,47,Femenino,9
3307,7045,No,48,Femenino,10
3306,3954,No,30,Masculino,10
3305,2255,Sí,40,Femenino,10
3299,1436,No,55,Masculino,10
3301,7484,Sí,33,Masculino,6
3303,7145,No,44,Femenino,10
3302,7972,No,42,Masculino,10
3313,9751,No,45,Femenino,9
3310,6955,Sí,38,Masculino,10
3309,3161,No,49,Masculino,9
3316,4742,Sí,36,Femenino,4
3311,7990,Sí,38,Masculino,9
3317,8841,No,26,Femenino,9
3315,1530,No,34,Femenino,7
3314,3714,No,66,Femenino,9
3312,2803,No,43,Femenino,8
3322,4964,No,18,Femenino,9
3319,9779,No,41,Masculino,9
3325,2025,No,38,Masculino,10
3321,7440,Sí,35,Femenino,10
3324,1314,Sí,18,Masculino,10
3323,5170,Sí,40,Masculino,9
3320,2067,Sí,40,Femenino,9
3318,5654,Sí,26,Femenino,9
3332,8180,No,35,Masculino,9
3329,1131,No,42,Femenino,10
3326,8798,Sí,35,Femenino,10
3333,6502,Sí,35,Masculino,9
3330,5511,No,42,Femenino,9
3327,4100,Sí,30,Femenino,10
3328,2671,No,32,Masculino,10
3331,1238,No,62,Masculino,10
3338,6918,Sí,40,Femenino,9
3345,8521,No,44,Femenino,9
3343,1708,Sí,33,Masculino,9
3344,9050,No,57,Masculino,10
3341,5805,No,36,Femenino,10
3337,1867,No,34,Masculino,4
3339,5451,No,29,Masculino,10
3334,2103,No,41,Masculino,10
3342,1530,No,34,Femenino,10
3340,5419,Sí,22,Masculino,9
3335,4480,No,31,Femenino,10
3336,8800,No,48,Femenino,9
3346,7548,Sí,34,Masculino,10
3351,9864,Sí,38,Femenino,6
3349,1172,No,35,Masculino,9
3350,5539,No,32,Masculino,10
3348,2652,No,45,Femenino,9
3347,4984,Sí,37,Femenino,10
3353,3817,No,41,Femenino,4
3354,5217,No,51,Femenino,10
3352,6834,Sí,36,Femenino,10
3356,1095,No,27,Femenino,10
3364,6192,No,36,Masculino,10
3359,1450,No,19,Femenino,10
3360,8565,Sí,28,Femenino,10
3357,3477,Sí,38,Femenino,10
3355,7477,No,50,Masculino,3
3362,3813,No,42,Masculino,10
3363,4356,No,38,Masculino,9
3361,4454,Sí,24,Masculino,9
3358,5303,No,46,Femenino,9
3366,6918,Sí,40,Femenino,10
3365,7942,No,44,Femenino,9
3394,3499,Sí,18,Masculino,10
3390,7018,No,41,Femenino,10
3373,2151,Sí,27,Femenino,9
3387,9189,No,30,Femenino,9
3378,1634,No,42,Femenino,10
3376,9695,Sí,25,Femenino,10
3382,3226,No,29,Masculino,9
3384,6547,No,40,Femenino,7
3371,3931,No,55,Femenino,10
3374,8336,No,58,Masculino,10
3396,3469,No,42,Femenino,10
3381,1130,No,27,Masculino,8
3388,9227,No,27,Masculino,9
3397,1525,No,25,Masculino,9
3375,2519,Sí,24,Masculino,10
3392,1078,No,49,Masculino,10
3389,6263,No,44,Masculino,9
3391,3556,No,28,Femenino,9
3386,6600,Sí,26,Femenino,10
3383,9631,Sí,32,Femenino,9
3380,4400,Sí,39,Femenino,9
3372,5538,Sí,32,Femenino,10
3385,8831,No,42,Femenino,9
3369,3082,Sí,34,Masculino,4
3395,7328,Sí,35,Masculino,9
3379,4542,No,51,Femenino,9
3398,4274,Sí,22,Masculino,9
3370,8998,No,49,Femenino,9
3367,5264,No,42,Femenino,10
3368,6940,No,48,Femenino,9
3377,6376,No,51,Femenino,9
3393,9000,Sí,39,Masculino,10
3415,4442,No,58,Femenino,10
3409,9301,Sí,38,Femenino,9
3400,4454,Sí,24,Masculino,9
3402,9121,Sí,31,Masculino,9
3401,6800,Sí,23,Masculino,9
3399,4701,Sí,18,Femenino,10
3407,6970,Sí,38,Masculino,9
3413,5634,No,21,Masculino,10
3404,2058,Sí,29,Masculino,3
3406,1345,Sí,35,Femenino,10
3414,8478,Sí,32,Femenino,10
3416,5015,No,33,Femenino,9
3403,3722,No,51,Femenino,9
3412,6100,No,25,Femenino,9
3411,4261,Sí,37,Femenino,10
3408,1863,Sí,40,Femenino,10
3410,8285,No,53,Masculino,10
3417,8674,No,25,Masculino,10
3405,4069,No,51,Femenino,9
3418,5084,Sí,24,Femenino,10
3432,4348,No,34,Femenino,9
3421,5146,No,43,Femenino,10
3437,8013,Sí,40,Femenino,10
3433,3113,No,35,Femenino,10
3425,9713,No,43,Masculino,6
3427,3611,Sí,23,Femenino,6
3419,7929,Sí,32,Femenino,10
3423,7870,Sí,35,Masculino,9
3436,2723,Sí,37,Femenino,10
3430,7782,Sí,35,Femenino,3
3438,1084,Sí,19,Masculino,9
3434,1013,Sí,32,Masculino,9
3422,8851,No,44,Masculino,10
3428,8248,No,45,Femenino,10
3429,9242,No,60,Masculino,9
3431,6905,Sí,30,Femenino,10
3435,1191,No,50,Femenino,9
3420,3736,No,42,Femenino,9
3424,7658,No,54,Masculino,9
3426,7435,No,54,Femenino,10
3444,7812,No,29,Femenino,10
3452,9392,Sí,34,Masculino,9
3440,7643,No,38,Femenino,10
3439,6914,No,45,Femenino,10
3448,7400,Sí,40,Femenino,6
3450,8949,Sí,25,Femenino,9
3447,1320,No,44,Femenino,10
3441,2217,No,45,Femenino,9
3443,6177,Sí,40,Femenino,9
3451,8538,No,34,Femenino,4
3453,7696,Sí,35,Masculino,8
3446,8740,No,41,Masculino,10
3449,1192,Sí,28,Masculino,9
3455,3145,No,46,Masculino,10
3445,1241,No,39,Femenino,10
3454,5308,No,50,Masculino,10
3442,9766,No,53,Masculino,9
3456,3436,Sí,36,Femenino,10
3461,2240,Sí,38,Femenino,10
3462,9688,No,66,Femenino,9
3473,6985,No,41,Masculino,0
3472,3564,Sí,18,Masculino,9
3471,2623,No,23,Masculino,2
3467,5591,Sí,27,Masculino,9
3457,7903,Sí,38,Femenino,9
3474,5168,Sí,38,Femenino,10
3460,9351,Sí,28,Masculino,10
3463,4444,No,45,Masculino,10
3470,3595,No,43,Masculino,9
3468,6926,No,46,Masculino,6
3469,9079,No,44,Masculino,9
3459,4926,Sí,38,Masculino,10
3464,6818,No,44,Femenino,9
3458,4974,No,40,Masculino,10
3466,6404,No,58,Femenino,9
3465,5256,No,34,Femenino,9
3501,4356,No,38,Masculino,6
3492,1878,No,42,Femenino,10
3477,3896,Sí,34,Masculino,10
3486,1877,Sí,37,Femenino,10
3502,8131,No,44,Femenino,10
3504,7865,No,54,Masculino,10
3479,7708,No,44,Femenino,10
3499,9822,No,53,Femenino,10
3488,4611,No,37,Femenino,9
3484,4675,No,41,Femenino,10
3476,5186,No,49,Masculino,10
3487,5142,No,44,Masculino,10
3496,7119,No,35,Masculino,9
3498,7203,No,51,Masculino,10
3475,5865,Sí,32,Femenino,9
3483,3388,Sí,35,Masculino,10
3503,6210,Sí,31,Femenino,9
3482,2249,Sí,18,Masculino,9
3478,2314,Sí,33,Femenino,6
3495,2261,No,38,Masculino,10
3491,2310,No,18,Femenino,9
3500,7832,No,40,Femenino,8
3490,3699,Sí,18,Masculino,9
3497,3334,No,48,Masculino,9
3489,3098,Sí,27,Femenino,10
3494,9985,Sí,23,Femenino,9
3485,4086,No,50,Masculino,9
3493,4132,No,46,Masculino,9
3481,4257,No,18,Femenino,10
3480,9313,Sí,23,Femenino,10
3506,4008,Sí,29,Masculino,9
3514,1970,Sí,40,Femenino,10
3509,5652,No,42,Masculino,9
3522,9616,Sí,36,Masculino,9
3518,5086,No,57,Masculino,9
3520,5091,No,41,Femenino,7
3512,6218,Sí,26,Masculino,9
3513,8079,Sí,31,Femenino,2
3521,3739,No,50,Masculino,6
3524,2905,No,70,Masculino,10
3507,9662,No,40,Femenino,8
3519,6881,No,53,Femenino,9
3511,4752,No,50,Femenino,9
3505,9634,Sí,32,Masculino,5
3508,1647,Sí,39,Masculino,10
3516,3148,Sí,34,Masculino,10
3517,3251,Sí,33,Femenino,9
3510,8910,No,42,Masculino,9
3515,8591,Sí,27,Femenino,9
3523,2602,No,43,Masculino,9
3531,8979,No,65,Femenino,9
3533,3966,Sí,34,Femenino,10
3528,7096,No,46,Femenino,10
3525,1779,No,31,Femenino,9
3540,4376,No,56,Masculino,8
3530,4417,No,50,Femenino,9
3532,2841,Sí,36,Femenino,9
3538,6421,Sí,21,Masculino,10
3537,5168,Sí,38,Femenino,10
3539,7293,Sí,25,Femenino,10
3529,8950,No,45,Femenino,10
3527,8647,No,44,Femenino,10
3526,9504,Sí,18,Femenino,9
3536,2249,Sí,18,Masculino,9
3535,2481,Sí,34,Femenino,10
3534,6406,Sí,34,Masculino,10
3546,9987,Sí,30,Femenino,10
3544,7239,No,37,Femenino,9
3545,5154,No,31,Masculino,10
3542,7421,Sí,25,Femenino,9
3562,9566,Sí,31,Masculino,6
3548,9983,No,57,Femenino,10
3566,5132,Sí,38,Masculino,9
3547,9057,No,43,Femenino,10
3560,3869,Sí,34,Masculino,10
3561,6187,No,38,Femenino,9
3556,3006,Sí,26,Masculino,10
3555,5931,No,50,Femenino,10
3552,3215,No,50,Femenino,10
3558,1033,No,47,Masculino,10
3549,4320,Sí,18,Femenino,10
3554,3729,No,25,Femenino,10
3565,6069,Sí,39,Femenino,9
3541,1548,No,43,Femenino,10
3559,4398,No,48,Femenino,9
3564,1190,Sí,36,Masculino,10
3550,8368,No,46,Masculino,9
3557,1347,Sí,32,Femenino,10
3543,9691,Sí,18,Masculino,9
3551,4079,Sí,34,Masculino,10
3553,7765,No,25,Femenino,10
3563,8190,No,41,Femenino,9
3567,3799,Sí,37,Masculino,9
3576,2291,No,51,Femenino,9
3572,2490,No,49,Femenino,9
3573,5200,No,59,Masculino,10
3579,2637,No,47,Femenino,10
3581,5321,No,49,Masculino,9
3569,2863,No,21,Femenino,9
3568,5313,Sí,37,Femenino,10
3575,7596,Sí,33,Masculino,10
3577,7635,No,54,Femenino,10
3574,2927,No,42,Masculino,10
3578,7563,No,41,Masculino,10
3582,7457,Sí,26,Masculino,10
3580,1435,No,51,Femenino,10
3571,1571,Sí,28,Femenino,9
3570,3948,Sí,36,Masculino,9
3596,9208,Sí,21,Masculino,10
3599,2575,Sí,33,Femenino,10
3593,5647,Sí,37,Femenino,9
3591,1177,Sí,37,Femenino,10
3588,3218,Sí,34,Masculino,10
3583,5551,No,48,Masculino,9
3587,2976,Sí,38,Femenino,10
3594,5734,Sí,38,Femenino,10
3595,3328,No,42,Femenino,9
3584,7046,No,45,Masculino,10
3600,1184,Sí,29,Femenino,9
3586,5436,No,34,Masculino,9
3601,2201,Sí,33,Femenino,9
3590,1015,Sí,18,Masculino,9
3589,4585,Sí,35,Femenino,9
3592,3970,No,26,Femenino,9
3598,1994,Sí,34,Masculino,9
3597,8357,No,29,Masculino,10
3585,4299,No,37,Femenino,10
3602,8170,No,41,Masculino,9
3613,4473,No,32,Femenino,9
3625,2840,No,42,Masculino,10
3610,6716,No,39,Masculino,9
3627,6151,No,43,Femenino,9
3626,4421,Sí,28,Masculino,9
3606,7006,Sí,35,Femenino,8
3616,6323,No,30,Femenino,9
3603,1564,Sí,33,Femenino,10
3628,2795,No,43,Femenino,4
3604,3080,Sí,39,Femenino,9
3611,2781,Sí,35,Masculino,9
3608,9380,Sí,34,Femenino,9
3612,9363,No,43,Femenino,3
3621,1086,Sí,36,Femenino,4
3620,1756,No,39,Femenino,3
3617,8626,No,50,Femenino,10
3624,8593,No,35,Masculino,0
3622,5636,Sí,37,Femenino,10
3619,8592,Sí,39,Femenino,5
3609,1338,No,31,Masculino,9
3618,4733,No,60,Masculino,10
3607,5580,No,52,Femenino,9
3605,9662,No,40,Femenino,10
3623,5578,Sí,34,Femenino,10
3615,6544,Sí,38,Femenino,9
3614,4862,No,41,Masculino,10
3643,8914,Sí,26,Femenino,9
3636,1593,No,42,Femenino,10
3644,8343,No,41,Femenino,10
3649,1630,Sí,32,Femenino,9
3641,9894,Sí,36,Femenino,3
3640,9308,Sí,37,Femenino,10
3647,9956,Sí,31,Masculino,5
3658,6649,No,61,Femenino,9
3654,6305,Sí,40,Femenino,7
3645,3714,No,66,Femenino,10
3653,6664,No,35,Femenino,10
3655,5463,No,45,Masculino,9
3646,3020,No,35,Femenino,9
3652,6502,Sí,35,Masculino,10
3657,1554,No,51,Masculino,9
3639,9347,No,46,Masculino,9
3638,6875,No,29,Femenino,9
3635,7681,No,42,Femenino,10
3651,7140,Sí,40,Masculino,9
3632,7675,No,24,Masculino,9
3656,5812,No,43,Masculino,9
3642,5842,Sí,36,Femenino,9
3630,1540,No,41,Femenino,10
3650,7245,Sí,38,Masculino,9
3629,4995,Sí,36,Femenino,10
3648,1154,No,62,Femenino,10
3633,9426,Sí,24,Femenino,9
3634,9793,Sí,38,Masculino,10
3637,7433,No,47,Femenino,9
3631,7808,No,53,Femenino,10
3672,5150,No,44,Femenino,10
3687,9483,No,46,Femenino,10
3684,3749,Sí,39,Masculino,10
3670,1743,Sí,33,Masculino,10
3688,9335,Sí,28,Femenino,10
3667,7081,No,49,Masculino,10
3673,4857,No,39,Masculino,10
3661,4057,Sí,40,Masculino,9
3683,2659,No,51,Femenino,9
3671,7212,No,45,Masculino,10
3663,9121,Sí,31,Masculino,10
3668,8763,No,40,Masculino,9
3685,3882,No,25,Masculino,9
3664,7309,Sí,37,Femenino,10
3662,2120,Sí,28,Masculino,10
3675,1105,Sí,36,Masculino,9
3660,1138,No,38,Masculino,9
3666,9694,No,50,Femenino,10
3669,5427,No,44,Femenino,9
3686,6847,Sí,36,Femenino,9
3674,5301,No,29,Femenino,9
3682,5429,No,40,Masculino,10
3677,3124,Sí,37,Masculino,9
3680,2041,Sí,39,Femenino,9
3681,4537,Sí,30,Femenino,9
3679,6695,Sí,23,Femenino,9
3665,9278,No,42,Femenino,10
3676,5308,No,50,Masculino,2
3678,1495,No,51,Masculino,9
3659,9876,No,54,Masculino,9
3706,5397,No,60,Femenino,9
3704,8156,No,34,Masculino,10
3690,8157,Sí,36,Masculino,10
3697,4381,No,56,Masculino,5
3710,4939,No,45,Femenino,10
3693,6408,No,54,Femenino,10
3699,3579,Sí,38,Masculino,9
3692,2516,No,43,Masculino,7
3694,7880,No,32,Masculino,9
3703,7448,No,53,Masculino,9
3689,2073,No,51,Masculino,10
3702,8484,No,51,Masculino,10
3691,7135,Sí,31,Masculino,5
3709,1995,Sí,32,Femenino,10
3708,8290,No,58,Masculino,10
3701,6607,Sí,24,Femenino,10
3695,1807,Sí,22,Masculino,9
3707,8070,Sí,33,Masculino,9
3698,3206,No,60,Masculino,9
3700,1395,Sí,37,Femenino,10
3696,2250,Sí,29,Femenino,10
3705,2796,No,58,Masculino,10
3711,8354,Sí,18,Femenino,2
3719,2999,No,41,Masculino,9
3723,2983,Sí,36,Femenino,10
3717,7338,Sí,32,Femenino,10
3726,7401,No,50,Femenino,9
3714,8341,Sí,40,Femenino,10
3715,6744,Sí,35,Masculino,10
3728,7549,Sí,30,Masculino,10
3716,9022,No,50,Femenino,9
3713,7689,No,43,Femenino,9
3712,8237,Sí,26,Femenino,9
3725,4289,Sí,35,Masculino,9
3720,3686,No,39,Masculino,10
3727,9604,Sí,33,Femenino,9
3729,1547,No,37,Femenino,9
3718,7227,No,45,Femenino,9
3721,3935,No,47,Masculino,6
3730,7929,Sí,32,Femenino,9
3722,3905,No,44,Femenino,9
3724,6391,No,42,Femenino,9
3734,7197,No,48,Femenino,10
3744,8747,Sí,22,Femenino,7
3733,4994,No,35,Femenino,9
3745,4678,Sí,27,Masculino,6
3742,4263,Sí,32,Femenino,10
3737,6574,No,25,Masculino,9
3735,4288,No,42,Femenino,10
3743,4630,No,30,Masculino,9
3739,9151,Sí,33,Masculino,9
3741,7786,No,49,Femenino,7
3738,6277,No,41,Femenino,10
3732,2279,No,31,Femenino,9
3746,1205,Sí,32,Masculino,10
3740,8964,Sí,25,Femenino,10
3736,7915,No,25,Masculino,9
3731,8517,No,55,Femenino,9
3759,4896,No,31,Femenino,10
3763,9467,No,45,Masculino,10
3775,4162,Sí,18,Masculino,10
3765,7366,No,64,Masculino,10
3777,2431,Sí,37,Masculino,8
3774,8334,No,30,Femenino,9
3770,8331,Sí,33,Femenino,10
3749,2432,No,53,Masculino,9
3750,4207,Sí,31,Masculino,10
3751,2897,Sí,35,Masculino,9
3764,1228,No,41,Masculino,9
3778,4247,No,28,Masculino,10
3757,7699,Sí,28,Masculino,9
3754,1586,No,39,Masculino,10
3773,9886,No,29,Masculino,9
3755,4323,No,53,Femenino,9
3753,5273,Sí,37,Femenino,9
3772,4353,Sí,29,Masculino,10
3768,1206,No,42,Femenino,10
3747,8625,Sí,32,Femenino,10
3758,8465,No,41,Masculino,9
3748,9365,Sí,29,Femenino,10
3761,8600,Sí,27,Masculino,10
3776,2987,Sí,34,Femenino,10
3756,8504,No,45,Femenino,4
3760,2858,No,50,Femenino,9
3766,3996,Sí,35,Femenino,9
3767,6862,No,40,Femenino,10
3762,1662,No,43,Masculino,10
3771,8493,Sí,33,Femenino,7
3752,6412,No,41,Femenino,9
3769,9147,No,42,Femenino,8
3799,2289,No,44,Femenino,10
3779,3282,No,62,Femenino,10
3790,6731,Sí,24,Masculino,10
3784,2736,No,35,Femenino,9
3796,2811,No,53,Femenino,10
3785,3168,No,41,Femenino,9
3793,4265,No,70,Masculino,1
3792,4697,No,36,Femenino,10
3805,2111,No,41,Femenino,9
3802,2024,No,50,Femenino,6
3795,9141,Sí,34,Femenino,10
3797,3168,No,41,Femenino,9
3794,6924,No,36,Femenino,10
3806,9328,No,50,Masculino,10
3798,8583,No,38,Masculino,2
3800,9876,No,54,Masculino,9
3788,9772,Sí,37,Femenino,10
3791,8074,No,47,Femenino,10
3804,5414,No,48,Masculino,9
3808,4435,No,18,Femenino,10
3807,9232,No,42,Masculino,9
3781,1920,Sí,18,Femenino,9
3782,5701,No,69,Masculino,10
3801,5506,Sí,31,Femenino,10
3783,9850,No,36,Femenino,9
3787,9746,No,59,Masculino,10
3789,4918,No,31,Femenino,9
3803,4611,No,37,Femenino,10
3786,6634,No,28,Masculino,9
3780,1981,No,50,Masculino,9
3826,5434,No,49,Masculino,9
3820,5549,Sí,23,Femenino,10
3829,4082,No,49,Masculino,10
3819,8159,Sí,28,Femenino,10
3832,7314,No,50,Femenino,10
3810,1710,No,45,Masculino,9
3812,9889,Sí,40,Femenino,9
3822,2485,No,40,Femenino,10
3827,2041,Sí,39,Femenino,10
3813,7017,No,39,Femenino,10
3811,8921,No,48,Masculino,9
3830,9595,No,41,Femenino,9
3815,9665,No,50,Masculino,9
3823,9488,Sí,36,Femenino,10
3809,1244,Sí,38,Masculino,9
3831,3796,No,25,Femenino,9
3814,1747,No,40,Masculino,10
3834,9200,No,42,Femenino,9
3833,2296,Sí,35,Femenino,3
3825,2493,No,53,Femenino,9
3816,9572,No,33,Masculino,8
3818,1770,Sí,38,Femenino,9
3828,2237,No,55,Femenino,9
3817,2707,No,33,Femenino,9
3824,2696,No,39,Masculino,9
3821,4500,Sí,27,Femenino,8
3842,9855,No,42,Femenino,9
3858,7998,No,60,Femenino,8
3855,8124,Sí,36,Masculino,9
3850,8049,No,53,Femenino,9
3837,8985,Sí,35,Masculino,8
3859,5883,Sí,34,Femenino,10
3853,7841,Sí,34,Masculino,9
3852,4352,Sí,38,Femenino,10
3848,9848,No,41,Femenino,8
3860,8477,No,34,Femenino,9
3849,5932,No,48,Femenino,9
3847,6742,No,46,Masculino,10
3839,8858,No,39,Masculino,10
3836,8837,Sí,31,Masculino,9
3851,3014,No,42,Femenino,10
3840,6314,No,37,Femenino,10
3861,8793,No,43,Masculino,9
3841,5875,No,24,Femenino,9
3845,8827,No,37,Femenino,9
3844,6314,No,37,Femenino,10
3838,4653,Sí,30,Femenino,10
3856,2357,No,43,Femenino,10
3854,3157,No,49,Masculino,9
3846,4094,Sí,24,Femenino,5
3843,4980,No,39,Femenino,10
3835,1714,Sí,40,Masculino,9
3862,5933,Sí,37,Femenino,9
3857,4833,Sí,32,Masculino,9
3879,8440,No,34,Femenino,9
3864,5623,No,22,Masculino,2
3869,6323,No,30,Femenino,9
3865,7374,No,57,Femenino,10
3882,5953,No,22,Masculino,9
3877,1447,Sí,31,Femenino,10
3866,6898,No,35,Masculino,9
3875,6895,No,24,Masculino,10
3871,2277,Sí,34,Femenino,10
3880,8173,Sí,38,Femenino,9
3873,7766,No,50,Masculino,9
3876,6604,No,48,Masculino,10
3878,6586,No,52,Femenino,9
3868,8204,No,37,Masculino,10
3867,7866,No,50,Femenino,10
3872,3055,No,46,Femenino,9
3870,3947,No,57,Masculino,10
3874,5334,No,54,Masculino,9
3881,1029,Sí,39,Femenino,9
3863,1091,No,40,Masculino,9
3884,2383,No,48,Femenino,9
3901,4598,Sí,27,Femenino,10
3904,7258,No,41,Masculino,3
3902,3237,Sí,26,Femenino,6
3891,7835,Sí,32,Masculino,10
3905,6698,No,27,Masculino,9
3894,1329,No,33,Femenino,5
3883,6302,Sí,24,Masculino,6
3886,3411,No,46,Masculino,4
3893,3587,Sí,25,Femenino,9
3892,9584,No,55,Masculino,10
3898,9351,Sí,28,Masculino,4
3897,6431,No,27,Masculino,9
3899,9985,Sí,23,Femenino,10
3908,8446,No,41,Masculino,10
3900,2872,No,44,Masculino,9
3887,8493,Sí,33,Femenino,9
3890,2892,No,37,Masculino,9
3906,8024,Sí,34,Femenino,10
3889,8394,No,45,Femenino,10
3903,8599,Sí,25,Femenino,9
3907,6358,No,51,Masculino,9
3888,8875,No,38,Femenino,10
3895,3806,No,53,Femenino,10
3885,3036,Sí,35,Femenino,10
3896,6622,Sí,39,Femenino,7
3925,2788,Sí,32,Masculino,9
3923,9210,No,34,Femenino,10
3926,8912,Sí,33,Masculino,6
3912,1279,Sí,25,Femenino,9
3919,3487,Sí,32,Masculino,9
3915,6166,Sí,35,Femenino,3
3924,3917,Sí,37,Masculino,8
3909,6706,Sí,38,Femenino,0
3914,7957,Sí,25,Femenino,10
3916,6800,Sí,23,Masculino,10
3911,5193,Sí,40,Femenino,9
3921,6668,No,43,Masculino,10
3913,7823,No,33,Femenino,9
3918,9023,No,32,Masculino,10
3920,1800,No,42,Femenino,4
3922,2996,No,45,Femenino,9
3910,3666,No,33,Masculino,10
3917,8093,Sí,23,Masculino,9
3939,4826,No,47,Femenino,7
3934,2879,Sí,38,Masculino,9
3930,9907,Sí,28,Masculino,9
3935,9722,Sí,38,Femenino,10
3932,4041,No,42,Femenino,9
3941,4247,No,28,Masculino,9
3936,4314,No,47,Masculino,9
3927,7525,No,34,Femenino,6
3937,6767,Sí,28,Femenino,10
3931,7009,Sí,18,Femenino,10
3929,8141,Sí,31,Femenino,10
3933,8853,No,44,Masculino,9
3942,4923,No,41,Masculino,5
3928,1737,Sí,36,Femenino,10
3940,4461,Sí,39,Femenino,10
3938,3967,Sí,18,Masculino,9
3963,3431,No,43,Femenino,9
3970,5953,No,22,Masculino,9
3945,2168,Sí,30,Femenino,6
3949,9090,Sí,29,Masculino,10
3977,3003,No,28,Femenino,9
3962,3370,Sí,37,Femenino,10
3952,9093,Sí,36,Masculino,10
3978,8631,Sí,32,Masculino,10
3967,5963,No,44,Femenino,10
3964,3774,No,39,Femenino,10
3957,3413,No,30,Femenino,10
3961,3030,No,67,Masculino,9
3956,3828,No,41,Femenino,9
3943,3947,No,57,Masculino,9
3976,4051,No,40,Masculino,10
3947,8598,Sí,36,Masculino,10
3969,8052,Sí,33,Masculino,10
3972,8733,Sí,40,Femenino,9
3960,5209,No,41,Masculino,9
3955,3066,Sí,29,Femenino,10
3948,4521,Sí,35,Masculino,10
3971,8699,Sí,28,Femenino,10
3979,5142,No,44,Masculino,9
