ID compra,Unidad,Ciudad,Fecha,Horario,Categoría del producto,Precio unitario,Cantidad,Método de pago
286,Aurora,Santa Rosa,2/5/2022,17:44,Casa y limpieza,"172,9",5,Tarjeta
293,Estrella,San Antonio,2/5/2022,10:50,Alimentos y bebidas,"30,9",3,PayPal
294,Parque de las Naciones,El Carmen,2/5/2022,12:17,Alimentos y bebidas,"14,9",4,Tarjeta
292,Estrella,San Antonio,2/5/2022,17:10,Casa y limpieza,"78,9",2,Tarjeta
290,Parque de las Naciones,El Carmen,2/5/2022,16:57,Alimentos y bebidas,93,3,PIX
289,Parque de las Naciones,El Carmen,2/5/2022,17:52,Electrónicos,"4420,9",5,PIX
303,Parque de las Naciones,El Carmen,2/7/2022,13:52,Alimentos y bebidas,"38,9",3,Tarjeta
301,Parque de las Naciones,El Carmen,2/7/2022,12:14,Electrónicos,"4408,9",4,Dinero
295,Estrella,San Antonio,2/7/2022,19:43,Casa y limpieza,"102,9",2,Tarjeta
297,Aurora,Santa Rosa,2/7/2022,19:52,Electrónicos,"4232,9",3,Tarjeta
298,Estrella,San Antonio,2/7/2022,17:56,Herramientas y construcción,"286,9",1,Tarjeta
302,Parque de las Naciones,El Carmen,2/7/2022,19:27,Papelería y oficina,"14,9",2,Tarjeta
296,Aurora,Santa Rosa,2/7/2022,11:04,Herramientas y construcción,"196,9",4,PIX
300,Aurora,Santa Rosa,2/7/2022,16:43,Casa y limpieza,"154,9",4,Tarjeta
299,Parque de las Naciones,El Carmen,2/7/2022,18:07,Electrónicos,"4075,9",5,Tarjeta
313,Estrella,San Antonio,2/8/2022,19:48,Casa y limpieza,136,1,PIX
311,Parque de las Naciones,El Carmen,2/8/2022,13:26,Herramientas y construcción,231,5,Dinero
308,Aurora,Santa Rosa,2/8/2022,16:40,Electrónicos,"2172,9",1,PIX
310,Aurora,Santa Rosa,2/8/2022,13:31,Libros,"61,9",5,Tarjeta
312,Aurora,Santa Rosa,2/8/2022,18:36,Alimentos y bebidas,"6,9",5,PIX
307,Aurora,Santa Rosa,2/8/2022,15:17,Herramientas y construcción,"177,9",3,PIX
305,Aurora,Santa Rosa,2/8/2022,9:18,Casa y limpieza,"122,9",5,PayPal
309,Estrella,San Antonio,2/8/2022,15:06,Electrónicos,"569,9",2,PayPal
304,Estrella,San Antonio,2/8/2022,19:54,Belleza y cuidado personal,"120,9",5,Dinero
306,Aurora,Santa Rosa,2/8/2022,12:27,Belleza y cuidado personal,"78,9",2,PayPal
324,Parque de las Naciones,El Carmen,2/9/2022,11:27,Casa y limpieza,145,1,Tarjeta
318,Aurora,Santa Rosa,2/9/2022,17:28,Belleza y cuidado personal,"86,9",5,PIX
317,Estrella,San Antonio,2/9/2022,19:39,Electrónicos,"3828,9",2,PIX
322,Aurora,Santa Rosa,2/9/2022,19:15,Casa y limpieza,"110,9",5,Dinero
314,Estrella,San Antonio,2/9/2022,14:20,Belleza y cuidado personal,"52,9",4,Dinero
315,Estrella,San Antonio,2/9/2022,13:40,Alimentos y bebidas,"95,9",3,Tarjeta
323,Parque de las Naciones,El Carmen,2/9/2022,12:14,Casa y limpieza,"146,9",2,PIX
316,Parque de las Naciones,El Carmen,2/9/2022,17:11,Libros,"113,9",2,Tarjeta
321,Parque de las Naciones,El Carmen,2/9/2022,10:30,Papelería y oficina,"11,9",3,PIX
319,Estrella,San Antonio,2/9/2022,17:32,Electrónicos,"349,9",4,Tarjeta
320,Aurora,Santa Rosa,2/9/2022,12:15,Casa y limpieza,"80,9",1,PIX
332,Estrella,San Antonio,2/10/2022,11:14,Alimentos y bebidas,"95,9",3,PayPal
326,Estrella,San Antonio,2/10/2022,18:13,Alimentos y bebidas,93,5,Tarjeta
325,Parque de las Naciones,El Carmen,2/10/2022,18:08,Alimentos y bebidas,"16,9",3,Tarjeta
328,Aurora,Santa Rosa,2/10/2022,16:05,Belleza y cuidado personal,"40,9",2,PIX
329,Aurora,Santa Rosa,2/10/2022,18:54,Casa y limpieza,"69,9",3,PIX
333,Estrella,San Antonio,2/10/2022,16:13,Belleza y cuidado personal,111,4,Tarjeta
331,Parque de las Naciones,El Carmen,2/10/2022,12:47,Herramientas y construcción,"263,9",2,Tarjeta
327,Estrella,San Antonio,2/10/2022,17:54,Papelería y oficina,"33,9",4,Tarjeta
330,Parque de las Naciones,El Carmen,2/10/2022,10:00,Libros,"76,9",2,PIX
338,Parque de las Naciones,El Carmen,2/11/2022,13:55,Papelería y oficina,"19,9",5,Tarjeta
340,Estrella,San Antonio,2/11/2022,13:56,Alimentos y bebidas,72,2,PayPal
336,Parque de las Naciones,El Carmen,2/11/2022,11:39,Herramientas y construcción,43,2,Tarjeta
339,Estrella,San Antonio,2/11/2022,9:29,Casa y limpieza,"181,9",4,Dinero
343,Parque de las Naciones,El Carmen,2/11/2022,13:30,Casa y limpieza,"14,9",3,Tarjeta
335,Aurora,Santa Rosa,2/11/2022,15:35,Herramientas y construcción,"298,9",1,Tarjeta
344,Parque de las Naciones,El Carmen,2/11/2022,15:04,Papelería y oficina,40,3,PIX
334,Aurora,Santa Rosa,2/11/2022,13:42,Alimentos y bebidas,98,3,PIX
337,Estrella,San Antonio,2/11/2022,18:37,Alimentos y bebidas,"63,9",2,Tarjeta
342,Estrella,San Antonio,2/11/2022,10:00,Electrónicos,"1427,9",4,PIX
345,Aurora,Santa Rosa,2/11/2022,13:37,Herramientas y construcción,"43,9",1,Tarjeta
341,Aurora,Santa Rosa,2/11/2022,11:23,Electrónicos,"359,9",3,PIX
354,Aurora,Santa Rosa,2/12/2022,13:28,Belleza y cuidado personal,"244,9",3,PIX
348,Estrella,San Antonio,2/12/2022,12:46,Belleza y cuidado personal,"230,9",3,PIX
355,Parque de las Naciones,El Carmen,2/12/2022,13:31,Belleza y cuidado personal,"170,9",4,Tarjeta
356,Estrella,San Antonio,2/12/2022,16:30,Alimentos y bebidas,"16,9",1,PIX
352,Aurora,Santa Rosa,2/12/2022,16:24,Belleza y cuidado personal,"128,9",3,PIX
349,Estrella,San Antonio,2/12/2022,18:12,Belleza y cuidado personal,"62,9",1,Tarjeta
347,Aurora,Santa Rosa,2/12/2022,11:48,Belleza y cuidado personal,"234,9",2,PIX
353,Estrella,San Antonio,2/12/2022,11:53,Alimentos y bebidas,"79,9",3,Tarjeta
350,Estrella,San Antonio,2/12/2022,18:29,Belleza y cuidado personal,"80,9",4,Tarjeta
346,Aurora,Santa Rosa,2/12/2022,12:20,Electrónicos,"1823,9",4,PayPal
351,Estrella,San Antonio,2/12/2022,14:24,Alimentos y bebidas,"40,9",5,Tarjeta
358,Estrella,San Antonio,2/14/2022,15:06,Alimentos y bebidas,50,3,Dinero
362,Parque de las Naciones,El Carmen,2/14/2022,18:36,Belleza y cuidado personal,"120,9",1,Tarjeta
359,Estrella,San Antonio,2/14/2022,17:10,Casa y limpieza,"58,9",2,Tarjeta
360,Aurora,Santa Rosa,2/14/2022,14:23,Casa y limpieza,137,2,Tarjeta
363,Estrella,San Antonio,2/14/2022,10:49,Alimentos y bebidas,"11,9",5,Tarjeta
365,Aurora,Santa Rosa,2/14/2022,9:07,Electrónicos,"2871,9",3,Tarjeta
361,Estrella,San Antonio,2/14/2022,12:10,Casa y limpieza,65,2,Dinero
364,Estrella,San Antonio,2/14/2022,10:59,Alimentos y bebidas,"18,9",3,Tarjeta
357,Parque de las Naciones,El Carmen,2/14/2022,11:39,Libros,"86,9",1,PIX
369,Estrella,San Antonio,2/15/2022,9:43,Papelería y oficina,"27,9",1,Tarjeta
366,Parque de las Naciones,El Carmen,2/15/2022,16:33,Herramientas y construcción,"191,9",1,Tarjeta
372,Parque de las Naciones,El Carmen,2/15/2022,17:58,Casa y limpieza,95,2,PIX
371,Estrella,San Antonio,2/15/2022,19:36,Casa y limpieza,"156,9",5,PIX
368,Aurora,Santa Rosa,2/15/2022,11:34,Libros,"45,9",5,Dinero
376,Aurora,Santa Rosa,2/15/2022,16:28,Electrónicos,"7165,9",2,PIX
370,Estrella,San Antonio,2/15/2022,13:30,Belleza y cuidado personal,"229,9",1,Tarjeta
367,Parque de las Naciones,El Carmen,2/15/2022,12:06,Papelería y oficina,"7,9",5,PIX
374,Aurora,Santa Rosa,2/15/2022,10:12,Belleza y cuidado personal,"89,9",1,Dinero
373,Parque de las Naciones,El Carmen,2/15/2022,16:41,Alimentos y bebidas,"79,9",1,Tarjeta
375,Aurora,Santa Rosa,2/15/2022,17:30,Alimentos y bebidas,"8,9",5,PIX
388,Aurora,Santa Rosa,2/16/2022,18:05,Electrónicos,"3480,9",1,Dinero
387,Parque de las Naciones,El Carmen,2/16/2022,14:52,Electrónicos,"3046,9",1,Tarjeta
377,Estrella,San Antonio,2/16/2022,9:36,Belleza y cuidado personal,"153,9",2,Tarjeta
384,Aurora,Santa Rosa,2/16/2022,9:11,Belleza y cuidado personal,"19,9",2,Tarjeta
385,Parque de las Naciones,El Carmen,2/16/2022,19:25,Belleza y cuidado personal,"150,9",2,Tarjeta
380,Estrella,San Antonio,2/16/2022,12:01,Electrónicos,"2546,9",2,Dinero
379,Estrella,San Antonio,2/16/2022,17:36,Alimentos y bebidas,"33,9",1,PIX
378,Parque de las Naciones,El Carmen,2/16/2022,19:16,Belleza y cuidado personal,"19,9",2,Tarjeta
383,Parque de las Naciones,El Carmen,2/16/2022,17:43,Papelería y oficina,"4,9",1,Tarjeta
382,Aurora,Santa Rosa,2/16/2022,17:41,Belleza y cuidado personal,"203,9",4,PIX
386,Aurora,Santa Rosa,2/16/2022,14:07,Papelería y oficina,"12,9",1,PayPal
381,Parque de las Naciones,El Carmen,2/16/2022,19:35,Papelería y oficina,"23,9",5,PIX
396,Estrella,San Antonio,2/17/2022,9:40,Casa y limpieza,11,1,PIX
394,Parque de las Naciones,El Carmen,2/17/2022,13:14,Alimentos y bebidas,"43,9",4,PIX
393,Parque de las Naciones,El Carmen,2/17/2022,16:58,Alimentos y bebidas,"43,9",5,PIX
392,Parque de las Naciones,El Carmen,2/17/2022,16:44,Electrónicos,"3341,9",1,Dinero
389,Estrella,San Antonio,2/17/2022,10:44,Libros,"126,9",2,Tarjeta
390,Parque de las Naciones,El Carmen,2/17/2022,17:06,Belleza y cuidado personal,"123,9",1,Tarjeta
395,Parque de las Naciones,El Carmen,2/17/2022,18:45,Alimentos y bebidas,"14,9",1,Tarjeta
391,Estrella,San Antonio,2/17/2022,12:36,Casa y limpieza,"105,9",4,PIX
400,Aurora,Santa Rosa,2/18/2022,18:19,Electrónicos,2837,3,PIX
404,Aurora,Santa Rosa,2/18/2022,9:52,Electrónicos,"3940,9",5,PIX
397,Parque de las Naciones,El Carmen,2/18/2022,15:14,Papelería y oficina,"39,9",1,Tarjeta
398,Estrella,San Antonio,2/18/2022,13:24,Papelería y oficina,"31,9",2,Tarjeta
402,Estrella,San Antonio,2/18/2022,18:37,Alimentos y bebidas,"46,9",3,PIX
401,Parque de las Naciones,El Carmen,2/18/2022,17:07,Casa y limpieza,"69,9",3,Tarjeta
399,Aurora,Santa Rosa,2/18/2022,13:37,Casa y limpieza,"174,9",1,Dinero
403,Estrella,San Antonio,2/18/2022,13:02,Herramientas y construcción,"267,9",5,Tarjeta
412,Estrella,San Antonio,2/19/2022,13:07,Belleza y cuidado personal,"152,9",1,PIX
413,Estrella,San Antonio,2/19/2022,18:59,Belleza y cuidado personal,"75,9",3,Tarjeta
415,Parque de las Naciones,El Carmen,2/19/2022,18:45,Electrónicos,3929,3,PIX
405,Estrella,San Antonio,2/19/2022,14:32,Alimentos y bebidas,"83,9",1,Tarjeta
408,Parque de las Naciones,El Carmen,2/19/2022,19:48,Herramientas y construcción,"293,9",4,Dinero
414,Parque de las Naciones,El Carmen,2/19/2022,11:07,Alimentos y bebidas,"24,9",1,PayPal
409,Estrella,San Antonio,2/19/2022,17:53,Electrónicos,"2049,9",5,Tarjeta
407,Estrella,San Antonio,2/19/2022,19:36,Belleza y cuidado personal,"235,9",2,PIX
410,Aurora,Santa Rosa,2/19/2022,15:02,Electrónicos,"3995,9",4,PIX
406,Estrella,San Antonio,2/19/2022,11:27,Alimentos y bebidas,"39,9",1,PIX
411,Estrella,San Antonio,2/19/2022,13:58,Electrónicos,"2249,9",3,Dinero
422,Estrella,San Antonio,2/21/2022,18:33,Casa y limpieza,"104,9",1,Tarjeta
420,Parque de las Naciones,El Carmen,2/21/2022,13:32,Belleza y cuidado personal,63,4,PIX
417,Estrella,San Antonio,2/21/2022,10:03,Alimentos y bebidas,"93,9",3,PIX
424,Parque de las Naciones,El Carmen,2/21/2022,16:59,Casa y limpieza,"155,9",3,Tarjeta
423,Parque de las Naciones,El Carmen,2/21/2022,19:36,Belleza y cuidado personal,"93,9",4,PIX
419,Aurora,Santa Rosa,2/21/2022,17:57,Alimentos y bebidas,"6,9",2,PayPal
416,Estrella,San Antonio,2/21/2022,11:42,Electrónicos,"1522,9",5,Tarjeta
421,Parque de las Naciones,El Carmen,2/21/2022,16:18,Papelería y oficina,"35,9",5,Dinero
418,Estrella,San Antonio,2/21/2022,16:30,Alimentos y bebidas,"2,9",4,Dinero
430,Estrella,San Antonio,2/22/2022,13:41,Alimentos y bebidas,"50,9",2,Dinero
433,Parque de las Naciones,El Carmen,2/22/2022,9:22,Alimentos y bebidas,"54,9",1,Tarjeta
426,Estrella,San Antonio,2/22/2022,9:07,Libros,"92,9",3,PIX
428,Aurora,Santa Rosa,2/22/2022,17:13,Casa y limpieza,"12,9",3,Tarjeta
425,Estrella,San Antonio,2/22/2022,18:04,Alimentos y bebidas,"2,9",1,PIX
431,Estrella,San Antonio,2/22/2022,13:46,Herramientas y construcción,122,4,Tarjeta
429,Parque de las Naciones,El Carmen,2/22/2022,16:32,Alimentos y bebidas,"66,9",4,PIX
427,Aurora,Santa Rosa,2/22/2022,19:26,Alimentos y bebidas,"15,9",4,Tarjeta
434,Parque de las Naciones,El Carmen,2/22/2022,16:41,Papelería y oficina,"24,9",4,Tarjeta
432,Parque de las Naciones,El Carmen,2/22/2022,13:52,Papelería y oficina,"33,9",1,PIX
435,Estrella,San Antonio,2/22/2022,9:04,Alimentos y bebidas,"97,9",4,PIX
436,Parque de las Naciones,El Carmen,2/22/2022,19:42,Herramientas y construcción,"261,9",3,PIX
437,Estrella,San Antonio,2/23/2022,18:50,Casa y limpieza,"13,9",3,PIX
443,Estrella,San Antonio,2/23/2022,13:03,Alimentos y bebidas,"69,9",1,Tarjeta
442,Estrella,San Antonio,2/23/2022,12:41,Alimentos y bebidas,"20,9",3,PIX
440,Aurora,Santa Rosa,2/23/2022,13:09,Belleza y cuidado personal,"76,9",2,Dinero
444,Parque de las Naciones,El Carmen,2/23/2022,18:14,Alimentos y bebidas,"6,9",1,PIX
438,Aurora,Santa Rosa,2/23/2022,13:00,Alimentos y bebidas,"68,9",4,Tarjeta
441,Parque de las Naciones,El Carmen,2/23/2022,18:56,Electrónicos,"4633,9",3,PIX
439,Estrella,San Antonio,2/23/2022,18:49,Herramientas y construcción,"221,9",2,PIX
455,Aurora,Santa Rosa,2/24/2022,13:35,Herramientas y construcción,"334,9",3,Tarjeta
445,Estrella,San Antonio,2/24/2022,16:43,Alimentos y bebidas,"78,9",1,PIX
448,Estrella,San Antonio,2/24/2022,12:51,Casa y limpieza,"173,9",5,Tarjeta
454,Parque de las Naciones,El Carmen,2/24/2022,17:34,Belleza y cuidado personal,"246,9",3,PIX
450,Parque de las Naciones,El Carmen,2/24/2022,14:56,Herramientas y construcción,"50,9",3,Tarjeta
446,Parque de las Naciones,El Carmen,2/24/2022,13:26,Alimentos y bebidas,"19,9",4,Tarjeta
453,Parque de las Naciones,El Carmen,2/24/2022,17:41,Electrónicos,"626,9",3,PIX
449,Parque de las Naciones,El Carmen,2/24/2022,19:56,Alimentos y bebidas,"11,9",3,PIX
447,Aurora,Santa Rosa,2/24/2022,15:32,Belleza y cuidado personal,"110,9",4,PIX
451,Aurora,Santa Rosa,2/24/2022,12:30,Papelería y oficina,"30,9",1,Tarjeta
452,Parque de las Naciones,El Carmen,2/24/2022,10:29,Belleza y cuidado personal,"109,9",4,Dinero
458,Parque de las Naciones,El Carmen,2/25/2022,16:40,Alimentos y bebidas,"52,9",2,Tarjeta
465,Estrella,San Antonio,2/25/2022,16:16,Electrónicos,"1805,9",2,PIX
460,Parque de las Naciones,El Carmen,2/25/2022,18:25,Herramientas y construcción,205,4,Tarjeta
462,Aurora,Santa Rosa,2/25/2022,16:47,Casa y limpieza,"92,9",2,PIX
463,Parque de las Naciones,El Carmen,2/25/2022,13:49,Casa y limpieza,"90,9",3,PIX
466,Parque de las Naciones,El Carmen,2/25/2022,19:08,Electrónicos,"4843,9",4,Tarjeta
457,Parque de las Naciones,El Carmen,2/25/2022,19:47,Herramientas y construcción,"143,9",5,PIX
467,Estrella,San Antonio,2/25/2022,13:40,Alimentos y bebidas,"44,9",2,PIX
459,Aurora,Santa Rosa,2/25/2022,12:21,Belleza y cuidado personal,"22,9",5,PIX
456,Estrella,San Antonio,2/25/2022,18:02,Electrónicos,"5177,9",2,Tarjeta
461,Parque de las Naciones,El Carmen,2/25/2022,17:44,Herramientas y construcción,"52,9",4,PayPal
464,Estrella,San Antonio,2/25/2022,19:18,Belleza y cuidado personal,"141,9",1,PayPal
470,Parque de las Naciones,El Carmen,2/26/2022,9:59,Alimentos y bebidas,"7,9",2,Tarjeta
468,Estrella,San Antonio,2/26/2022,17:15,Electrónicos,"702,9",4,PIX
474,Aurora,Santa Rosa,2/26/2022,13:42,Alimentos y bebidas,"15,9",5,PIX
471,Estrella,San Antonio,2/26/2022,13:28,Belleza y cuidado personal,"178,9",2,PIX
475,Estrella,San Antonio,2/26/2022,9:39,Alimentos y bebidas,"54,9",5,Tarjeta
469,Parque de las Naciones,El Carmen,2/26/2022,14:06,Papelería y oficina,"24,9",5,Tarjeta
472,Aurora,Santa Rosa,2/26/2022,11:01,Electrónicos,5373,5,Tarjeta
473,Estrella,San Antonio,2/26/2022,13:05,Belleza y cuidado personal,"151,9",1,Tarjeta
481,Estrella,San Antonio,3/2/2022,18:42,Alimentos y bebidas,"38,9",5,PIX
478,Aurora,Santa Rosa,3/2/2022,13:18,Belleza y cuidado personal,"74,9",2,PIX
484,Parque de las Naciones,El Carmen,3/2/2022,18:15,Herramientas y construcción,"299,9",4,Tarjeta
476,Aurora,Santa Rosa,3/2/2022,10:16,Papelería y oficina,"40,9",5,PIX
483,Parque de las Naciones,El Carmen,3/2/2022,17:23,Belleza y cuidado personal,"92,9",5,Tarjeta
479,Estrella,San Antonio,3/2/2022,19:00,Electrónicos,"383,9",5,Tarjeta
477,Parque de las Naciones,El Carmen,3/2/2022,13:12,Casa y limpieza,"141,9",4,Tarjeta
480,Aurora,Santa Rosa,3/2/2022,12:30,Casa y limpieza,"44,9",5,Tarjeta
482,Estrella,San Antonio,3/2/2022,13:43,Alimentos y bebidas,53,5,Tarjeta
492,Aurora,Santa Rosa,3/3/2022,12:38,Electrónicos,"5881,9",5,Tarjeta
486,Aurora,Santa Rosa,3/3/2022,13:01,Alimentos y bebidas,"28,9",4,Tarjeta
485,Estrella,San Antonio,3/3/2022,14:51,Alimentos y bebidas,"96,9",3,Tarjeta
489,Aurora,Santa Rosa,3/3/2022,13:41,Belleza y cuidado personal,"49,9",5,Tarjeta
487,Aurora,Santa Rosa,3/3/2022,19:43,Alimentos y bebidas,"14,9",2,PIX
490,Aurora,Santa Rosa,3/3/2022,13:38,Alimentos y bebidas,"34,9",2,Tarjeta
488,Estrella,San Antonio,3/3/2022,18:53,Alimentos y bebidas,"57,9",4,PIX
491,Parque de las Naciones,El Carmen,3/3/2022,13:53,Electrónicos,"346,9",1,PIX
497,Parque de las Naciones,El Carmen,3/4/2022,12:03,Alimentos y bebidas,"34,9",2,Tarjeta
496,Aurora,Santa Rosa,3/4/2022,19:20,Electrónicos,"5117,9",4,Dinero
500,Parque de las Naciones,El Carmen,3/4/2022,13:10,Papelería y oficina,"26,9",3,PIX
493,Parque de las Naciones,El Carmen,3/4/2022,14:03,Casa y limpieza,"134,9",3,PIX
502,Aurora,Santa Rosa,3/4/2022,16:45,Alimentos y bebidas,"50,9",2,PIX
494,Aurora,Santa Rosa,3/4/2022,16:12,Alimentos y bebidas,"36,9",2,Tarjeta
499,Parque de las Naciones,El Carmen,3/4/2022,18:38,Belleza y cuidado personal,"182,9",2,Dinero
501,Estrella,San Antonio,3/4/2022,17:33,Papelería y oficina,39,1,PIX
498,Aurora,Santa Rosa,3/4/2022,17:42,Belleza y cuidado personal,106,4,PIX
495,Parque de las Naciones,El Carmen,3/4/2022,16:33,Electrónicos,"108,9",3,Tarjeta
511,Estrella,San Antonio,3/5/2022,18:20,Belleza y cuidado personal,"222,9",5,PayPal
508,Estrella,San Antonio,3/5/2022,13:45,Electrónicos,"7776,9",2,PIX
505,Aurora,Santa Rosa,3/5/2022,16:40,Electrónicos,"5259,9",5,PIX
507,Parque de las Naciones,El Carmen,3/5/2022,9:31,Papelería y oficina,"9,9",3,PayPal
503,Aurora,Santa Rosa,3/5/2022,18:35,Herramientas y construcción,"242,9",1,Tarjeta
509,Parque de las Naciones,El Carmen,3/5/2022,14:37,Belleza y cuidado personal,"120,9",4,PayPal
510,Aurora,Santa Rosa,3/5/2022,12:51,Alimentos y bebidas,"74,9",4,PIX
506,Aurora,Santa Rosa,3/5/2022,17:03,Alimentos y bebidas,"48,9",1,Tarjeta
513,Parque de las Naciones,El Carmen,3/5/2022,13:35,Belleza y cuidado personal,"207,9",2,Dinero
512,Aurora,Santa Rosa,3/5/2022,17:51,Casa y limpieza,"167,9",3,Tarjeta
504,Aurora,Santa Rosa,3/5/2022,19:56,Alimentos y bebidas,"25,9",3,PayPal
518,Parque de las Naciones,El Carmen,3/7/2022,16:14,Belleza y cuidado personal,"69,9",5,PIX
514,Aurora,Santa Rosa,3/7/2022,18:40,Herramientas y construcción,"323,9",1,PIX
521,Aurora,Santa Rosa,3/7/2022,10:06,Belleza y cuidado personal,"20,9",4,Tarjeta
515,Estrella,San Antonio,3/7/2022,18:27,Alimentos y bebidas,"97,9",2,PIX
516,Parque de las Naciones,El Carmen,3/7/2022,12:01,Belleza y cuidado personal,"75,9",1,PIX
522,Estrella,San Antonio,3/7/2022,16:30,Casa y limpieza,"129,9",1,PayPal
517,Parque de las Naciones,El Carmen,3/7/2022,12:55,Alimentos y bebidas,"27,9",4,PIX
520,Parque de las Naciones,El Carmen,3/7/2022,9:56,Libros,"25,9",3,PIX
519,Parque de las Naciones,El Carmen,3/7/2022,15:05,Casa y limpieza,"5,9",1,Tarjeta
527,Parque de las Naciones,El Carmen,3/8/2022,13:09,Alimentos y bebidas,"77,9",5,PIX
524,Parque de las Naciones,El Carmen,3/8/2022,12:34,Electrónicos,6087,1,Tarjeta
531,Aurora,Santa Rosa,3/8/2022,13:38,Casa y limpieza,"169,9",2,PIX
526,Estrella,San Antonio,3/8/2022,16:28,Casa y limpieza,"140,9",3,PIX
533,Parque de las Naciones,El Carmen,3/8/2022,13:54,Electrónicos,"1534,9",4,Tarjeta
529,Aurora,Santa Rosa,3/8/2022,13:09,Belleza y cuidado personal,"37,9",1,PIX
532,Estrella,San Antonio,3/8/2022,13:26,Casa y limpieza,196,5,Tarjeta
523,Parque de las Naciones,El Carmen,3/8/2022,16:54,Alimentos y bebidas,"49,9",3,Dinero
528,Estrella,San Antonio,3/8/2022,9:00,Papelería y oficina,"22,9",5,PIX
525,Estrella,San Antonio,3/8/2022,19:30,Belleza y cuidado personal,87,2,PIX
530,Estrella,San Antonio,3/8/2022,19:51,Belleza y cuidado personal,"15,9",5,Tarjeta
537,Estrella,San Antonio,3/9/2022,17:28,Alimentos y bebidas,"89,9",4,Tarjeta
538,Parque de las Naciones,El Carmen,3/9/2022,11:55,Libros,126,1,Tarjeta
535,Estrella,San Antonio,3/9/2022,11:12,Casa y limpieza,16,4,Tarjeta
541,Parque de las Naciones,El Carmen,3/9/2022,15:28,Papelería y oficina,"47,9",5,Dinero
539,Parque de las Naciones,El Carmen,3/9/2022,19:40,Alimentos y bebidas,"6,9",4,Tarjeta
534,Parque de las Naciones,El Carmen,3/9/2022,18:32,Casa y limpieza,"193,9",5,PIX
536,Parque de las Naciones,El Carmen,3/9/2022,19:45,Belleza y cuidado personal,"216,9",4,PayPal
540,Aurora,Santa Rosa,3/9/2022,13:10,Alimentos y bebidas,"50,9",4,Tarjeta
542,Estrella,San Antonio,3/9/2022,16:08,Casa y limpieza,"185,9",5,Tarjeta
543,Parque de las Naciones,El Carmen,3/9/2022,19:44,Electrónicos,"3907,9",5,PayPal
546,Parque de las Naciones,El Carmen,3/10/2022,12:59,Libros,"83,9",4,PIX
548,Parque de las Naciones,El Carmen,3/10/2022,13:23,Casa y limpieza,29,2,Tarjeta
550,Parque de las Naciones,El Carmen,3/10/2022,17:50,Alimentos y bebidas,"65,9",1,Tarjeta
549,Aurora,Santa Rosa,3/10/2022,17:16,Papelería y oficina,"48,9",2,Tarjeta
545,Parque de las Naciones,El Carmen,3/10/2022,16:01,Alimentos y bebidas,"90,9",1,Tarjeta
551,Aurora,Santa Rosa,3/10/2022,13:09,Casa y limpieza,"68,9",4,Dinero
544,Estrella,San Antonio,3/10/2022,13:10,Papelería y oficina,"49,9",1,Dinero
547,Aurora,Santa Rosa,3/10/2022,12:38,Electrónicos,"3868,9",1,PIX
552,Estrella,San Antonio,3/10/2022,13:15,Casa y limpieza,"196,9",2,PIX
559,Aurora,Santa Rosa,3/11/2022,19:46,Herramientas y construcción,"101,9",5,PIX
554,Parque de las Naciones,El Carmen,3/11/2022,13:28,Herramientas y construcción,"267,9",3,Tarjeta
557,Aurora,Santa Rosa,3/11/2022,11:02,Belleza y cuidado personal,"242,9",2,PIX
561,Estrella,San Antonio,3/11/2022,12:26,Belleza y cuidado personal,"131,9",4,Tarjeta
553,Aurora,Santa Rosa,3/11/2022,13:22,Casa y limpieza,"117,9",1,PIX
555,Parque de las Naciones,El Carmen,3/11/2022,13:38,Alimentos y bebidas,"41,9",2,Tarjeta
563,Parque de las Naciones,El Carmen,3/11/2022,9:55,Electrónicos,"4283,9",4,Tarjeta
564,Estrella,San Antonio,3/11/2022,18:34,Electrónicos,6940,1,Tarjeta
556,Aurora,Santa Rosa,3/11/2022,13:33,Herramientas y construcción,"259,9",3,Tarjeta
